num_vuelo;dia_sem;destino;codigo;opera_desde;opera_hasta;hora_salida;aeronave;pais;origen
  IBB524;2022-03-09 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;17:00;AT7;ESPANIA;LPA
  IBB524;2022-03-08 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;17:00;AT7;ESPANIA;LPA
  IBB524;2022-03-07 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-25;17:00;AT7;ESPANIA;LPA
  IBB524;2022-03-12 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;17:00;AT7;ESPANIA;LPA
  IBB524;2022-03-10 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-08;2022-03-26;17:00;AT7;ESPANIA;LPA
  IBB532;2022-03-11 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-03-03;2022-03-25;17:30;AT7;ESPANIA;LPA
  IBB532;2022-03-10 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-03-03;2022-03-25;17:30;AT7;ESPANIA;LPA
  IBB530;2022-03-13 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;18:15;AT7;ESPANIA;LPA
  IBB530;2022-03-12 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;18:15;AT7;ESPANIA;LPA
  IBB530;2022-03-10 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;18:15;AT7;ESPANIA;LPA
  IBB530;2022-03-08 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;18:15;AT7;ESPANIA;LPA
  IBB530;2022-03-07 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;18:15;AT7;ESPANIA;LPA
  IBB530;2022-03-11 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-07;2022-03-25;18:15;AT7;ESPANIA;LPA
  IBB530;2022-03-09 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-07;2022-03-25;18:15;AT7;ESPANIA;LPA
  CNF783;2022-03-13 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;19:30;AT7;ESPANIA;LPA
  CNF783;2022-03-12 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;19:30;AT7;ESPANIA;LPA
  CNF783;2022-03-11 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;19:30;AT7;ESPANIA;LPA
  CNF783;2022-03-10 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;19:30;AT7;ESPANIA;LPA
  CNF783;2022-03-09 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;19:30;AT7;ESPANIA;LPA
  CNF783;2022-03-08 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;19:30;AT7;ESPANIA;LPA
  CNF783;2022-03-07 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-10-31;2022-03-26;19:30;AT7;ESPANIA;LPA
  IBB536;2022-03-10 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-11-01;2022-03-24;19:30;AT7;ESPANIA;LPA
  IBB536;2022-03-09 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-11-01;2022-03-24;19:30;AT7;ESPANIA;LPA
  IBB536;2022-03-08 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-11-01;2022-03-24;19:30;AT7;ESPANIA;LPA
  IBB536;2022-03-07 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2021-11-01;2022-03-24;19:30;AT7;ESPANIA;LPA
  IBB536;2022-03-13 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-03-04;2022-03-26;19:30;AT7;ESPANIA;LPA
  IBB536;2022-03-12 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-03-04;2022-03-26;19:30;AT7;ESPANIA;LPA
  IBB536;2022-03-11 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-03-04;2022-03-26;19:30;AT7;ESPANIA;LPA
  IBB534;2022-03-13 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-03-06;2022-03-25;20:30;AT7;ESPANIA;LPA
  IBB534;2022-03-11 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-03-06;2022-03-25;20:30;AT7;ESPANIA;LPA
  IBB538;2022-03-12 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;22:00;AT7;ESPANIA;LPA
  IBB538;2022-03-11 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;22:00;AT7;ESPANIA;LPA
  IBB538;2022-03-09 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;22:00;AT7;ESPANIA;LPA
  IBB538;2022-03-08 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;22:00;AT7;ESPANIA;LPA
  IBB538;2022-03-07 00:00:00;LANZAROTE CﾉSAR MANRIQUE;ACE;2022-01-10;2022-03-26;22:00;AT7;ESPANIA;LPA
  EXS478;2022-03-13 00:00:00;LEEDS /LEEDS-BRADFORD;LBA;2022-01-13;2022-03-24;15:15;73H;REINO-UNIDO;LPA
  EXS478;2022-03-10 00:00:00;LEEDS /LEEDS-BRADFORD;LBA;2022-01-13;2022-03-24;15:15;73H;REINO-UNIDO;LPA
  JAF1603;2022-03-13 00:00:00;LIEGE /BIERSET;LGG;2021-11-12;2022-03-25;12:10;73H;BELGICA;LPA
  JAF1603;2022-03-11 00:00:00;LIEGE /BIERSET;LGG;2021-11-12;2022-03-25;12:10;73H;BELGICA;LPA
  RYR8133;2022-03-10 00:00:00;LONDRES /STANSTED;STN;2022-02-01;2022-03-24;12:00;7M8;REINO-UNIDO;LPA
  RYR8133;2022-03-08 00:00:00;LONDRES /STANSTED;STN;2022-02-01;2022-03-24;12:00;7M8;REINO-UNIDO;LPA
  EXS1508;2022-03-13 00:00:00;LONDRES /STANSTED;STN;2021-11-04;2022-03-24;15:50;73H;REINO-UNIDO;LPA
  EXS1508;2022-03-10 00:00:00;LONDRES /STANSTED;STN;2021-11-04;2022-03-24;15:50;73H;REINO-UNIDO;LPA
  EXS1508;2022-03-12 00:00:00;LONDRES /STANSTED;STN;2022-01-08;2022-03-26;15:50;73H;REINO-UNIDO;LPA
  EXS1508;2022-03-08 00:00:00;LONDRES /STANSTED;STN;2022-01-08;2022-03-26;15:50;73H;REINO-UNIDO;LPA
  EZY8692;2022-03-11 00:00:00;LONDRES/GATWICK;LGW;2021-11-01;2022-03-25;12:35;320;REINO-UNIDO;LPA
  EZY8692;2022-03-07 00:00:00;LONDRES/GATWICK;LGW;2021-11-01;2022-03-25;12:35;320;REINO-UNIDO;LPA
  EZY8694;2022-03-12 00:00:00;LONDRES/GATWICK;LGW;2022-02-12;2022-03-26;19:20;320;REINO-UNIDO;LPA
  EZY8694;2022-03-08 00:00:00;LONDRES/GATWICK;LGW;2022-02-12;2022-03-26;19:20;320;REINO-UNIDO;LPA
  IBE3835;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-26;6:50;321;ESPANIA;LPA
  IBE3835;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-26;6:50;321;ESPANIA;LPA
  IBE3835;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-26;6:50;321;ESPANIA;LPA
  IBE3835;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-26;6:50;321;ESPANIA;LPA
  IBE3835;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-26;6:50;321;ESPANIA;LPA
  IBE3835;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-26;6:50;321;ESPANIA;LPA
  RYR2032;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-12;2022-03-25;9:15;73H;ESPANIA;LPA
  RYR2032;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-12;2022-03-25;9:15;73H;ESPANIA;LPA
  RYR2032;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-12;2022-03-25;9:15;73H;ESPANIA;LPA
  RYR2032;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2021-11-12;2022-03-25;9:15;73H;ESPANIA;LPA
  IBE3831;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-07;2022-03-12;9:55;320;ESPANIA;LPA
  IBE3831;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-07;2022-03-12;9:55;320;ESPANIA;LPA
  IBE3831;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-07;2022-03-12;9:55;320;ESPANIA;LPA
  IBE3831;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-07;2022-03-12;9:55;320;ESPANIA;LPA
  AEA9161;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-25;2022-03-26;10:00;789;ESPANIA;LPA
  AEA9161;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-25;2022-03-26;10:00;789;ESPANIA;LPA
  AEA9161;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-25;2022-03-26;10:00;789;ESPANIA;LPA
  AEA9161;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-25;2022-03-26;10:00;789;ESPANIA;LPA
  AEA9161;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-25;2022-03-26;10:00;789;ESPANIA;LPA
  AEA9161;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-25;2022-03-26;10:00;789;ESPANIA;LPA
  IBE3827;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-24;11:05;320;ESPANIA;LPA
  IBE3827;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-24;11:05;320;ESPANIA;LPA
  IBE3827;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-24;11:05;320;ESPANIA;LPA
  IBE3823;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-14;2022-03-25;14:05;321;ESPANIA;LPA
  IBE3823;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-14;2022-03-25;14:05;321;ESPANIA;LPA
  IBE3823;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-14;2022-03-25;14:05;321;ESPANIA;LPA
  IBE3823;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-23;14:05;321;ESPANIA;LPA
  IBE3823;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-23;14:05;321;ESPANIA;LPA
  IBE3825;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-10;15:05;321;ESPANIA;LPA
  IBE3825;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-03-01;2022-03-10;15:05;321;ESPANIA;LPA
  IBE3829;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-27;2022-03-13;17:30;320;ESPANIA;LPA
  IBE3829;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-27;2022-03-13;17:30;320;ESPANIA;LPA
  AEA9165;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-10;2022-03-26;18:00;789;ESPANIA;LPA
  AEA9165;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-10;2022-03-26;18:00;789;ESPANIA;LPA
  AEA9165;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-18;2022-03-25;18:00;789;ESPANIA;LPA
  AEA9165;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-18;2022-03-25;18:00;789;ESPANIA;LPA
  AEA9165;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-28;2022-03-23;18:00;789;ESPANIA;LPA
  AEA9165;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-28;2022-03-23;18:00;789;ESPANIA;LPA
  AEA9165;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-02-28;2022-03-23;18:00;789;ESPANIA;LPA
  IBE3833;2022-03-13 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-26;19:00;320;ESPANIA;LPA
  IBE3833;2022-03-12 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-26;19:00;320;ESPANIA;LPA
  IBE3833;2022-03-11 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-26;19:00;320;ESPANIA;LPA
  IBE3833;2022-03-10 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-26;19:00;320;ESPANIA;LPA
  IBE3833;2022-03-09 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-26;19:00;320;ESPANIA;LPA
  IBE3833;2022-03-08 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-26;19:00;320;ESPANIA;LPA
  IBE3833;2022-03-07 00:00:00;MADRID-BARAJAS ADOLFO SUﾁREZ;MAD;2022-01-11;2022-03-26;19:00;320;ESPANIA;LPA
  EXS782;2022-03-13 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-10;2022-03-24;16:10;73H;REINO-UNIDO;LPA
  EXS782;2022-03-10 00:00:00;MANCHESTER /INTERNACIONAL;MAN;2022-02-10;2022-03-24;16:10;73H;REINO-UNIDO;LPA
  EXS542;2022-03-13 00:00:00;NEWCASTLE;NCL;2021-11-04;2022-03-24;15:10;73H;REINO-UNIDO;LPA
  EXS542;2022-03-10 00:00:00;NEWCASTLE;NCL;2021-11-04;2022-03-24;15:10;73H;REINO-UNIDO;LPA
  NOZ1817;2022-03-12 00:00:00;OSLO / GARDERMOEN;OSL;2021-11-03;2022-03-26;16:45;73H;NORUEGA;LPA
  NOZ1817;2022-03-11 00:00:00;OSLO / GARDERMOEN;OSL;2021-11-03;2022-03-26;16:45;73H;NORUEGA;LPA
  NOZ1817;2022-03-09 00:00:00;OSLO / GARDERMOEN;OSL;2021-11-03;2022-03-26;16:45;73H;NORUEGA;LPA
  IBB5300;2022-03-13 00:00:00;SAN SEBASTIAN;EAS;2021-12-01;2022-03-23;8:30;295;ESPANIA;LPA
  IBB5300;2022-03-09 00:00:00;SAN SEBASTIAN;EAS;2021-12-01;2022-03-23;8:30;295;ESPANIA;LPA
  VLG3163;2022-03-13 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-02-27;2022-03-24;9:10;320;ESPANIA;LPA
  VLG3163;2022-03-10 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2022-02-27;2022-03-24;9:10;320;ESPANIA;LPA
  RYR7003;2022-03-09 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2021-11-15;2022-03-23;18:00;73H;ESPANIA;LPA
  RYR7003;2022-03-07 00:00:00;SANTIAGO-ROSALﾍA DE CASTRO;SCQ;2021-11-15;2022-03-23;18:00;73H;ESPANIA;LPA
  VLG3045;2022-03-13 00:00:00;SEVILLA;SVQ;2022-01-29;2022-03-26;8:45;320;ESPANIA;LPA
  VLG3045;2022-03-12 00:00:00;SEVILLA;SVQ;2022-01-29;2022-03-26;8:45;320;ESPANIA;LPA
  VLG3047;2022-03-12 00:00:00;SEVILLA;SVQ;2022-02-28;2022-03-26;20:05;320;ESPANIA;LPA
  VLG3047;2022-03-11 00:00:00;SEVILLA;SVQ;2022-02-28;2022-03-26;20:05;320;ESPANIA;LPA
  VLG3047;2022-03-07 00:00:00;SEVILLA;SVQ;2022-02-28;2022-03-26;20:05;320;ESPANIA;LPA
  IBB153;2022-03-12 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-04;2022-03-26;7:00;295;ESPANIA;LPA
  IBB153;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-04;2022-03-26;7:00;295;ESPANIA;LPA
  IBB153;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-04;2022-03-26;7:00;295;ESPANIA;LPA
  IBB153;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-12-13;2022-03-22;7:00;295;ESPANIA;LPA
  IBB153;2022-03-07 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-12-13;2022-03-22;7:00;295;ESPANIA;LPA
  IBB103;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-25;2022-03-24;7:30;AT7;ESPANIA;LPA
  IBB103;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-25;2022-03-24;7:30;AT7;ESPANIA;LPA
  IBB107;2022-03-13 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-02;2022-03-26;8:00;AT7;ESPANIA;LPA
  IBB107;2022-03-12 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-02;2022-03-26;8:00;AT7;ESPANIA;LPA
  IBB107;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-02;2022-03-26;8:00;AT7;ESPANIA;LPA
  IBB107;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-07;2022-03-25;8:00;AT7;ESPANIA;LPA
  IBB107;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-07;2022-03-25;8:00;AT7;ESPANIA;LPA
  IBB105;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-02;2022-03-24;8:30;AT7;ESPANIA;LPA
  IBB105;2022-03-09 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-02;2022-03-24;8:30;AT7;ESPANIA;LPA
  IBB105;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-02;2022-03-24;8:30;AT7;ESPANIA;LPA
  IBB105;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-04;2022-03-25;8:30;AT7;ESPANIA;LPA
  IBB105;2022-03-07 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-04;2022-03-25;8:30;AT7;ESPANIA;LPA
  IBB119;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-02;2022-03-22;9:00;AT7;ESPANIA;LPA
  IBB119;2022-03-07 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-11-02;2022-03-22;9:00;AT7;ESPANIA;LPA
  IBB119;2022-03-13 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;9:00;AT7;ESPANIA;LPA
  IBB119;2022-03-12 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;9:00;AT7;ESPANIA;LPA
  IBB119;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;9:00;AT7;ESPANIA;LPA
  IBB119;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;9:00;AT7;ESPANIA;LPA
  IBB111;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-01;2022-03-24;9:30;AT7;ESPANIA;LPA
  IBB111;2022-03-09 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-01;2022-03-24;9:30;AT7;ESPANIA;LPA
  IBB111;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-01;2022-03-24;9:30;AT7;ESPANIA;LPA
  CNF617;2022-03-13 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-10;2022-03-26;9:45;AT7;ESPANIA;LPA
  CNF617;2022-03-12 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-10;2022-03-26;9:45;AT7;ESPANIA;LPA
  CNF617;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-10;2022-03-26;9:45;AT7;ESPANIA;LPA
  CNF617;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-10;2022-03-26;9:45;AT7;ESPANIA;LPA
  CNF617;2022-03-09 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-10;2022-03-26;9:45;AT7;ESPANIA;LPA
  CNF617;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-10;2022-03-26;9:45;AT7;ESPANIA;LPA
  CNF617;2022-03-07 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-10;2022-03-26;9:45;AT7;ESPANIA;LPA
  IBB109;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-24;2022-03-24;10:00;AT7;ESPANIA;LPA
  IBB109;2022-03-09 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-24;2022-03-24;10:00;AT7;ESPANIA;LPA
  IBB109;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-24;2022-03-24;10:00;AT7;ESPANIA;LPA
  IBB109;2022-03-07 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-24;2022-03-24;10:00;AT7;ESPANIA;LPA
  IBB127;2022-03-13 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;11:30;AT7;ESPANIA;LPA
  IBB127;2022-03-12 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;11:30;AT7;ESPANIA;LPA
  IBB127;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;11:30;AT7;ESPANIA;LPA
  IBB127;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;11:30;AT7;ESPANIA;LPA
  IBB127;2022-03-09 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;11:30;AT7;ESPANIA;LPA
  IBB127;2022-03-07 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;11:30;AT7;ESPANIA;LPA
  IBB145;2022-03-12 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;LPA
  IBB145;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;LPA
  IBB145;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;LPA
  IBB145;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;13:00;AT7;ESPANIA;LPA
  IBB147;2022-03-13 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;LPA
  IBB147;2022-03-12 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;LPA
  IBB147;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;LPA
  IBB147;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;LPA
  IBB147;2022-03-09 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;LPA
  IBB147;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;LPA
  IBB147;2022-03-07 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-26;14:00;AT7;ESPANIA;LPA
  IBB135;2022-03-12 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;LPA
  IBB135;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;LPA
  IBB135;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;LPA
  IBB135;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;LPA
  IBB135;2022-03-07 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-08;2022-03-26;15:00;AT7;ESPANIA;LPA
  IBB117;2022-03-13 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-03;2022-03-25;15:30;AT7;ESPANIA;LPA
  IBB117;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-03;2022-03-25;15:30;AT7;ESPANIA;LPA
  IBB117;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-03;2022-03-25;15:30;AT7;ESPANIA;LPA
  CNF623;2022-03-13 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-25;16:00;AT7;ESPANIA;LPA
  CNF623;2022-03-11 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-25;16:00;AT7;ESPANIA;LPA
  CNF623;2022-03-10 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-25;16:00;AT7;ESPANIA;LPA
  CNF623;2022-03-09 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-25;16:00;AT7;ESPANIA;LPA
  CNF623;2022-03-08 00:00:00;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-25;16:00;AT7;ESPANIA;LPA
